"","x"
"789","<U+0001F4E1> @BalEdmundo atiende a los medios de comunicación desde el @Congreso_Es 

<U+0001F51B> ¡Te lo contamos #EnDirecto! <U+0001F449> https://t.co/4nKyuyVouw https://t.co/hsQNgHSjaF"
"790","Desde el 1er momento hemos reclamado que el dinero de los fondos europeos se gaste y se gaste bien. Otro Plan E, no.

Europa no es un cajero automático, a cambio del dinero hay que hacer reformas profundas que desconocemos en esta Cámara incumpliendo los Pactos de Reconstrucción. https://t.co/HkEwU3U8mt"
"791","Hoy se incorporan 111 nuevos agentes al cuerpo de @policiademadrid y, a partir de mañana, prestarán servicio en nuestras calles.

No me cabe la menor duda de que, como siempre, harán su trabajo con valentía, esfuerzo y profesionalidad.

¡Gracias y bienvenidos! #Promoción51PMM https://t.co/a80KeEEeeh"
"792","<U+0001F3DB><U+FE0F><U+2757><U+FE0F> El ministro de Justicia debe comparecer en el @Congreso_Es y ser claro: 

<U+2753> ¿Se indultará o no a los golpistas?
<U+2753> ¿Es posible el indulto sin arrepentimiento? 

<U+0001F621> @BalEdmundo ""Es intolerable que el Gobierno pretenda indultar a aquellos que quieren romper España"". https://t.co/f50OvNRIlv"
"793","<U+274C>El ministro Campo se ha convertido en el títere del señor Sánchez...

<U+0001F3DB><U+FE0F>@BalEdmundo ""El Gobierno eligió para los PGE a aquellos que quieren romper España y eso lleva consigo un alto precio: concesiones a golpistas"". 

<U+26A0><U+FE0F>¡Han intentado un indulto por la puerta de atrás! https://t.co/K7Atviylp0"
"794","<U+0001F1EA><U+0001F1EA>¡Felicidades, @kajakallas! Primera mujer en liderar el Gobierno de Estonia y además pertenece a la familia liberal.

Mucho éxito a los dos partidos de centro que gobernarán. Contad con @CiudadanosCs para seguir impulsando el progreso, las reformas y el liberalismo en Europa<U+0001F4AA><U+0001F1EA><U+0001F1FA> https://t.co/Yr8BFsRorT"
"795","Los hosteleros de la Comunidad Valenciana se manifiestan en el Palau de la Generalitat contra el gobierno de Ximo Puig.

El tripartito, con su improvisación y falta de ayudas, les lleva a la ruina.

La hostelería valenciana merece mucho más de lo que recibe por parte del Botànic. https://t.co/eCcNPoPEwz"
"796","Somos, gracias a ustedes, líderes en muertes, contagios y políticos vacunados

Cs ha apartado de la Diputación de Alicante al sinvergüenza que se vacunó antes de tiempo, pero hay muchos alcaldes del PSOE que siguen en su puesto

Los valencianos no merecemos un gobierno como este https://t.co/yowSnh7gT5"
"797","<U+0001F6A8> Los insultos del separatismo son nauseabundos y ponen en peligro la convivencia en Cataluña.

<U+0001F4E1>@Nmartinblanco ""Es inadmisible que alguien diga que tras el #14F se hará limpia de españoles"" #UnaCataluñaParaTodos 

<U+0001F91A> Combatimos esas actitudes con toda la contundencia. https://t.co/dx81VxQcOf"
"798","<U+0001F5F3>  ¡Es imprescindible que el voto constitucionalista se concentre en @CiutadansCs!

<U+0001F449> Es la única forma de tener un gobierno que deje atrás el procés.

<U+0001F4E1>@Nmartinblanco ""Si permitimos que den los números para un nuevo tripartito, el PSC lo volverá a hacer"" #UnaCataluñaParaTodos https://t.co/23Jzbt4XRv"
"799","<U+0001F91A> ¡Basta de los abusos!

<U+0001F489> Queremos que se suministre la #VacunaSinPrivilegios 

<U+0001F4E1> @Nmartinblanco ""Los políticos que se salten la cola deben ser cesados. Presentamos medidas para ello en Cataluña y en el resto de España"" #UnaCataluñaParaTodos https://t.co/gBCoSmsj6N"
"800","<U+0001F489> Es imprescindible que se acelere el plan de vacunación para empezar a controlar la pandemia.

<U+0001F4E1> @Nmartinblanco ""El Gobierno de España debe tomar cartas en el asunto y garantizar las vacunas a todas las CCAA"" #UnaCataluñaParaTodos https://t.co/V7uOpKYZ6D"
"801","<U+0001F469><U+200D><U+2695><U+FE0F> El nacionalismo ha dejado desamparados a todos los que trabajan en la Sanidad en Cataluña.

<U+2705> Desde Cs escuchamos las peticiones de los sanitarios para tomar medidas que encuentren soluciones.

<U+0001F4E1> ¡Así lo dijo @Nmartinblanco! #UnaCataluñaParaTodos https://t.co/iCiPxdkfgS"
"802","<U+0001F3E5> Desde hace años, la Sanidad NO ha sido una prioridad para el Govern.

<U+0001F6A8> La crisis sanitaria ha alargado a varios meses la espera para cualquier prueba o consulta.

<U+0001F4E1> @IsabelMCom ""Exigimos responsabilidad a la Generalitat"" #UnaCataluñaParaTodos https://t.co/7jauGwxNBp"
"803","<U+0001F4E1> @Nmartinblanco atiende a los medios de comunicación en Terrassa. 

<U+0001F34A><U+2705> @CiutadansCs es la única garantía de cambio y regeneración para lograr #UnaCataluñaParaTODOS 

<U+0001F51B> ¡Síguelo #EnDirecto! https://t.co/yVsNj15kVH"
"804","<U+2757><U+FE0F> @GuillermoDiazCs  ""Hay un verbo que debería concentrar toda la acción del Gobierno: vacunar"".

<U+0001F92F>Pero, según las cifras, vemos que el Gobierno no contaba con un verdadero Plan de Vacunación. 

<U+0001F6A8> Es vergonzoso que el ministro Illa esté más preocupado de su campaña en Cataluña. https://t.co/83usn2MtEm"
"805","<U+0001F6A8> La opacidad de este Gobierno nos hace temer lo peor...

<U+2757><U+FE0F> Hasta el señor Jordi Sevilla ha hecho público su desconcierto respecto a que no se conozcan los paquetes de reforma del Plan de Recuperación.

<U+0001F3DB>  @mariadelamiel ""Pedimos que comparezca la ministra Nadia Calviño"". https://t.co/OVr6aBhZl2"
"806","<U+203C><U+FE0F> Pedimos la dimisión de la secretaria autonómica de Sanidad, cuyo único mérito es ser de Compromís.

<U+274C> Pedimos a Puig que despida a los 'pancarteros' de Compromís y a los del 'Juego de Tronos' de Podemos.

<U+0001F34A> ¡Pedimos que se acabe la improvisación!

<U+0001F4FD> @Tonicanto1 <U+0001F447> https://t.co/noeauWBEr9"
"807","La crisis ha golpeado duramente a los comercios, como es el caso de las peluquerías, las cuales, además, soportan una tributación por el IVA de un 21%. Desde Cs pedimos la bajada del IVA al 10% mientras dure la crisis para dejar de asfixiar al sector y ayudar a su supervivencia<U+0001F447> https://t.co/XDnEfrENQt"
"808","El Gobierno calca el Plan E en proyectos para conseguir los nuevos fondos europeos...
De verdad esta chapuza?
De verdad no han aprendido nada de sus errores?
Esto es lo único que saben hacer?
 https://t.co/uIgoaxZoJP"
"809","El hospital de campaña de Valencia ha durado seis días abierto. 

“Es como dormir en un congelador, tapé agujeros con cinta porque entraba aire” <U+0001F926><U+200D><U+2642><U+FE0F>

En verano era un horno, luego tuvo goteras y ahora se lo lleva el viento. 

El peor gobierno en el peor momento. https://t.co/QFniaySgIw"
"810","Ergo: quiero que el sistema sea regresivo y renunciar a la equidad (dar a cada uno lo que necesita). Pues bien: los que menos tienen pagarán con sus impuestos las matrículas de los que pueden pagar. Estrujar a la gente en lugar de rescatar a la gente. <U+0001F937><U+0001F3FF><U+200D><U+2640><U+FE0F> https://t.co/K7MCBDrRfC"
"811","<U+2702><U+0001FA9E> Los servicios de peluquería son prestados principalmente por autónomos, uno de los sectores más castigados.

<U+0001F449> El Gobierno los consideró esenciales pero no les ha otorgado ayudas. 

<U+2B07> Por ello desde Cs proponemos bajar su IVA del 21% al 10% mientras dure la crisis. https://t.co/X2mjzdelFv"
"812","Santurtzi, Pasaia y San Sebastián vuelven a ser escenarios de Kale Borroka

""Las manifestaciones de los dirigentes de Sortu contra Ertzaintza y policías locales ocasionan y amparan esta violencia""

A Bildu no le importa quién escriba el relato, siempre excusa a los violentos https://t.co/mVXWBD8dhp"
"813","Descabezar el Ministerio de Sanidad en mitad de la 3ª ola es una irresponsabilidad. 

Es propio de un gobierno que confunde el interés general con el suyo propio, que tiene alteradas las prioridades y que ignora la gravedad del momento que vivimos. 

https://t.co/ENDeF6Qhd4"
"814","<U+0001F5F3> Si el votante socialista NO quiere que su voto favorezca a ERC y Junqueras, la opción es apoyar a @CiutadansCs.

<U+0001F4FB> @InesArrimadas ""Un nuevo tripartito en Cataluña traería indultos y más concesiones al separatismo en Educación y medios de comunicación"" en @MasDeUno https://t.co/FpHoF9EesQ"
"815","<U+0001F6A8> Hay mucha gente mayor y sanitarios que siguen esperando la vacuna.

<U+0001F489> Ellos son los grupos prioritarios y deben ser los primeros en ser inmunizados. 

<U+274C> Los políticos 'robavacunas' deben dimitir. 

<U+0001F3DB> Por eso proponemos un compromiso ético.

<U+0001F4FB> @InesArrimadas en @MasDeUno https://t.co/2BTkg4Adtg"
"816","<U+0001F92F> En medio de una pandemia, en enero solo han abierto el @Congreso_Es para repartirse a los jueces y a los directivos de TV pública.

 <U+0001F4FB> @InesArrimadas ""Pese a que el Gobierno es un desastre, Cs ha conseguido: 

<U+2705> Ampliar los ERTE
<U+274C> Impedir impuestos "" en @MasDeUno https://t.co/1B6eHJvviU"
"817","<U+0001F637> El #EstadoDeAlarma ha permitido a las CCAA tomar medidas para enfrentar la #COVID19 

<U+0001F4FB> @InesArrimadas ""Sánchez es más de poner loguitos en las vacunas y no asumir responsabilidades"" en @MasDeUno

<U+0001F449> Necesitamos un Plan Nacional para enfrentar la crisis. https://t.co/uKbFGLQot9"
"818","<U+0001F449> Lo mejor para Cataluña es un acuerdo entre constitucionalistas, no un tripartito.

<U+0001F4FB> @InesArrimadas ""Si el PSC puede elegir, elegirá a ERC. Por eso el voto se tiene que concentrar en @CiutadansCs"" en @MasDeUno

<U+274C> No se puede dar alas al nacionalismo. https://t.co/g4jxiClrzV"
"819","<U+0001F34A><U+0001F4AA> @CiutadansCs es la única garantía de cambio y regeneración en Cataluña.

<U+0001F4FB> @InesArrimadas ""No podemos ceder ante el chantaje de los separatistas y @CarrizosaCarlos es la mejor opción"" en @MasDeUno

<U+2705> Tenemos que poner fin al procés. https://t.co/3mMGNd8vbF"
"820","<U+2615><U+FE0F> ¡Buenos días y #FelizLunes! 

<U+0001F4FB> Sintoniza la radio y comienza el día escuchando a @InesArrimadas en @MasDeUno de @OndaCero_es 

¡No te lo pierdas! Síguelo #EnDirecto aquí <U+0001F51B> https://t.co/89TdgCz8Kh https://t.co/sIBsHLAdka"
"821","España terminará la vacunación de la covid en septiembre de 2023 al ritmo actual.

Para este verano, al ritmo actual, solo habrán sido vacunados el 19% de los españoles.

Pedro Sánchez el pasado sábado aseguró que el 70% estaríamos  vacunados este verano. 
https://t.co/2Ji8HHVXa6"
"822","<U+0001F5F3> El voto constitucionalista tiene que concentrarse en Cs.

<U+203C><U+FE0F> ¡El PSC no tiene que poder elegir un nuevo tripartito para Cataluña!

<U+274C> Si a Illa le salen los números, pactará con ERC.

<U+0001F34A> @InesArrimadas “El mejor gobierno para los catalanes es un gobierno de Cs y el PSC”. https://t.co/oR1e2PBuPU"
"823","Mañana voy a explicar a la <U+2066>@EU_Commission<U+2069> quienes van en tu lista electoral Puigdemont @KRLS .

Un candidato de <U+2066>@JuntsXCat<U+2069> afirma en sus redes sociales que ""haremos limpieza de españoles"". https://t.co/S0Kl81idsP"
"824","No quisiera acabar este 24 de enero sin felicitar a todos los periodistas en el día de su patrón, san Francisco de Sales. Quienes ejercen este oficio apasionante y de gran responsabilidad necesitan trabajar con libertad para garantizar la salud de nuestra Democracia."
"825","¿Hay mayor desvergüenza que tener a a un ministro de Sanidad más preocupado por unas elecciones que por salvar vidas? Illa llora porque le nombran candidato, pero le importa un pimiento los 80.000 españoles que ya han muerto por la pandemia. Eso es el PSOE y lo digo alto y claro. https://t.co/MSM9eQ6SVv"
"826","<U+0001F198> Este #RescateCiudadano es el más importante en la historia de la región.
<U+2705> Por el importe, que alcanza los 1.000 millones.
<U+2705> Por su necesidad y urgencia.

<U+0001F609> Ante situaciones excepcionales, soluciones excepcionales.
<U+0001F4F2> ¡Escucha a @EstherRuizCs y @AnaGarcia_Cs en #IGLive! https://t.co/Uzgvn6ZumZ"
"827","Después del ""trumpista"" Canadell mofándose de las muertes por Covid-19 y del Mosso fanático que relaciona el castellano con delincuencia, ahora llega este desaprensivo diciendo que ""harán limpieza de españoles"".

Todos ellos candidatos de JxCat, la Casa grande de la hispanofobia. https://t.co/jwIWEvGuAm"
"828","<U+0001F534>IMPORTANTE:

A partir de mañana, los bares y restaurantes de la Comunidad de Madrid cerrarán a las 21.00 horas, pero podrán realizar entregas a domicilio hasta las 00.00 horas. #Delivery 

Acuérdate de ellos si no tienes cena en casa <U+0001F609> #Hostelería"
"829","<U+0001F34A> Llegó el momento de tener un Govern sensato y moderado que gobierne una #CataluñaParaTODOS

<U+0001F5F3> El #14F debemos concentrar el voto constitucionalista en @CiutadansCs. 

<U+2757>Dejemos al PSC sin excusas.
<U+0001F449> Evitemos un tripartito. 
<U+2705> Demos carpetazo al 'procés'. https://t.co/wnUaF6x4Ie"
"830","Cataluña necesita un gobierno moderno y moderado, alejado de la toxicidad anacrónica nacionalista. El #14F es una fecha señalada para concentrar el voto constitucionalista en @CiutadansCs y dejar al PSC sin pretextos

Logremos #UnaCataluñaParaTODOS

https://t.co/Ctv8TBreEE"
"831","Cada papeleta naranja, un lazo amarillo menos; cada papeleta naranja, un espacio de libertad recuperada. Si Cataluña sigue siendo naranja, el PSC no podrá sumar con los que restan. Es mucho lo que está en juego. Apuesta seguro; apuesta @CiutadansCs. <U+0001F4AA><U+0001F3FB><U+0001F34A> https://t.co/1rbNYkL09a"
"832","Hay que acompañar las restricciones sanitarias con medidas para proteger el #empleo. Por eso @Cs_CLM negoció hasta conseguir que el @gobjccm elevara las ayudas a autónomos y pymes en los Presupuestos de #CastillaLaMancha. Y por eso estamos pidiendo un #ConfinamientoInteligente. https://t.co/3kcrioOZUn"
"833","<U+26A0> Mientras los grupos vulnerables esperan la vacuna...

<U+0001F92F> Algunos políticos se saltan la cola de vacunación. 

<U+0001F6D1> ¡Esto es inadmisible!

<U+0001F3DB> Llevaremos una propuesta a todos los parlamentos autonómicos para garantizar una #VacunaSinPrivilegios https://t.co/pvqTW1VFku"
"834","<U+203C><U+FE0F>Entre las restricciones de la pandemia y las consecuencias de #Filomena nuestros agricultores, ganaderos, #autónomos y pymes necesitan un Plan de rescate urgente.

<U+274C>No podemos dejarlos tirados.

<U+0001F198>Hay que evitar un desplome de la economía y el empleo.
#ConfinamientoInteligente https://t.co/SsSA9gbVNg"
"835","Querida @annagrauarias, es un honor que accedieras a formar parte de la candidatura de @CiutadansCs para defender la libertad en Cataluña desde la política como ya lo hacías desde el periodismo <U+0001F9E1><U+0001F618> https://t.co/KoRk3SnXA8"
"836","<U+2757>Es momento de frenar el #ÉxodoRural.

<U+0001F449> Debemos aprovechar el auge del teletrabajo para repoblar las zonas rurales.

<U+0001F51B> No te pierdas las iniciativas de nuestros jóvenes en el #TorneoDeOratoriaCs https://t.co/Tz9KMrKsHx"
"837","El #14F tenemos la oportunidad de dejar atrás el procés. Es momento de unir el voto constitucionalista en @CiutadansCs para que el PSC no tenga excusas.
Necesitamos un Govern de centro y moderado que trabaje por una #CataluñaParaTODOS. No dar alas al nacionalismo con tripartitos. https://t.co/hMjrw3baBF"
"838","En Cataluña estamos ante una oportunidad histórica de formar el primer gobierno constitucionalista.

Para lograrlo es crucial que el PSC no pueda elegir. Si puede, volverá a irse con ERC. Como en los PGE.

Concentremos el voto constitucionalista en Cs para que gane la libertad<U+0001F447> https://t.co/vYScCv39cL"
"839","<U+270C><U+FE0F> Porque la libertad de prensa se garantiza, no se controla, como dijo  @CsCongreso a propósito de lo que todos sabemos que ocurre o puede ocurrir cuando un periodista no atiende a ""razones"", presiones y/o insultos de la peor ralea... https://t.co/fYd67xVawF"
"840","La única manera de que haya un gobierno sensato y moderado en Cataluña es que el #14F se concentre el voto constitucionalista en @CiutadansCs. Salgamos todos a votar y dejemos al PSC sin excusas. Demos carpetazo a ERC y al 'procés'.

#UnaCataluñaParaTODOS https://t.co/F3wESoEEet"
"841","La vía más sensata y moderada para Cataluña es un Govern liderado por Cs con el PSC, pero si les dan los números preferirán a ERC. Lo han demostrado.

El #14F podemos frenar el tripartito y traer el cambio que tanto necesitamos, si el voto constitucionalista se concentra en Cs <U+0001F447> https://t.co/cRuG2YME5W"
"842","<U+270C><U+FE0F>Alguien cree que el Procés y la decadencia resultante habrían llegado tan lejos de no llevar  @socialistes_cat toda la vida cediendo, por cálculo o por desgana, a CiU y luego a ERC? Alguien cree que sin @Ciudadanos hay alternativa a lo de siempre? Tripartito o cambio, tú eliges https://t.co/R6pT9nZcbi"
"843","“A los partidos de la vieja política no les gusta que gestionemos porque saben que no tenemos tolerancia hacia los corruptos y que no estamos dispuestos a que se sigan riendo de la gente y de las instituciones"".

Pero eso es lo que hay con @CiudadanosCs

https://t.co/yqMqONTwtx"
"844","En Cataluña el cambio es dejar a un lado a los independentistas. Hay que devolver la convivencia y evitar que sume el tripartito. En @CiudadanosCs queremos #UnaCataluñaParaTODOS.
https://t.co/ol3YvG8shG"
"845","Apenas dos semanas después de comenzar la vacunación masiva en Israel ya pueden apreciarse sus primeros efectos. 
Las infecciones entre mayores de 60 años se han desplomado. 
Sí es una carrera, si es urgente. Nos jugamos muchas vidas. https://t.co/zAuABc6ERg"
"846","<U+0001F449>Sabemos que la redacción de un Estatuto del Periodista Profesional es una tarea ineludible.

<U+0001F5DE> Por eso en el marco del #DíaDelPeriodista hemos presentado una iniciativa en el @Congreso_Es.

<U+2705> Garanticemos la libertad de prensa. https://t.co/037A9Yj7WJ"
"847","Lo único que puede evitar otro tripartito es un gobierno constitucionalista liderado por Cs que no caiga en los chantajes del separatismo. Pero todo el mundo sabe que el PSC, si le dan los números, elegirá a ERC.

El #14F, concentremos los votos en Cs, la garantía de un cambio<U+0001F447> https://t.co/wiaEIpzDFy"
"848","El único antídoto para diluir el veneno que el 'procés' ha inoculado en Cataluña estos años se llama @CiutadansCs. Sólo @carrizosacarlos puede abanderar la opción constitucionalista que impida a @salvadorilla echarse en brazos de @Esquerra_ERC y continuar con esta pesadilla. <U+0001F4AA><U+0001F3FB><U+0001F34A> https://t.co/eq1jpIsUUg"
"849","La fuerza de la 3ª ola está siendo devastadora. Hoy sumamos 7.070 nuevos contagios y 25 fallecidos en Andalucía. Esta semana se nos acabarán las herramientas de contención en muchas poblaciones. @salvadorilla debe reconsiderar la petición de las CCAA y permitir el confinamiento. https://t.co/OR3fmXypgi"
"850","<U+0001F3DB><U+FE0F> Registramos en el @ParlamentoAnd una iniciativa para que todos los partidos se comprometan a cesar a los que se salten el plan de vacunación #VacunaSinPrivilegios 
 
<U+0001F4E1> @francarrillog ""Denunciamos, caso por caso, a aquellos que se han aprovechado de su cargo para vacunarse"" https://t.co/A3WG5hIR6W"
"851","Los ciudadanos se merecen un Govern que gobierne una  #CataluñaParaTODOS. Es momento de unir el voto constitucionalista en @CiutadansCs para que el PSC no tenga excusas para unirse a ERC. 

Los catalanes necesitan un cambio. 
Necesitan dejar atrás el procés. https://t.co/Rdg30I5epd"
"852","Cataluña necesita dar carpetazo al 'procés'. Y como dice @InesArrimadas, la única manera de garantizar ese cambio es con un gobierno liderado por Cs. 

El voto constitucionalista debe unirse en @CiutadansCs para que el PSC no tenga excusas y no se vaya con ERC. https://t.co/x0OK2Mq6mb"
"853","Con el separatismo agotado, Cataluña necesita un cambio el 14F. Si Illa y el PSC pueden, volverán a elegir a ERC como han hecho en los Presupuestos.

Queremos un gobierno sensato Cs-PSC que devuelva la convivencia. Para eso, hay que evitar que sume el tripartito @InesArrimadas<U+0001F447><U+0001F3FB> https://t.co/nY6d1K9AFp"
"854","Conoce nuestro #RescateCiudadano con @EstherRuizCs y @AnaGarcia_Cs.
En directo hoy a las 19.00 <U+0001F447><U+0001F3FC> https://t.co/3SXmCy7wML"
"855","<U+0001F3C6> ¡Imparable @CarolinaMarin! Por segunda semana consecutiva la onubense ha conquistado el Open de Tailandia y se hace con el trofeo #ToyotaThailandOpen. No tiene límites. ¡¡¡Enhorabuena!!! <U+0001F44F><U+0001F3FC><U+0001F44F><U+0001F3FC><U+0001F44F><U+0001F3FC> #PuedoPorquePiensoQuePuedo #TalentoAndaluz
https://t.co/8dEocqHRRN"
"856","<U+26D4><U+FE0F> Cualquier cargo público 'roba vacunas' debe dimitir o ser cesado.

<U+0001F34A> @InesArrimadas ""Ante todo el goteo de casos, necesitamos un compromiso ético"" #UnaCataluñaParaTODOS

<U+274C> No queremos ni Cajas B de dinero ni Cajas B de vacunas. https://t.co/RdgoNy7CXg"
"857","<U+270B>El independentismo está agotado. ¡Podemos poner fin al procés!

El PSC intentará dar alas al nacionalismo con otro tripartito.

<U+0001F34A> @InesArrimadas ""Para que sea posible un gobierno Cs-PSC que no ceda al chantaje separatista, tenemos que liderarlo nosotros"" #UnaCataluñaParaTODOS https://t.co/Ly56aNyt7n"
"858","¡El 14F votemos cambio!

<U+26A0><U+FE0F> Si el PSC puede, alargará el procés con un tripartito. Ya han elegido a Otegi en el Gobierno de España.

<U+0001F34A> @InesArrimadas ""Para un gobierno centrado Cs-PSC, la única alternativa es que Cs lo lidere y el PSC no pueda elegir a ERC"" #UnaCataluñaParaTODOS https://t.co/I0xsMD8hN0"
"859","<U+2049><U+FE0F> ¿Qué más tiene que pasar para que el PSOE deje de pensar en los votos y piense en los ciudadanos?

<U+0001F34A> @InesArrimadas ""Illa debería haber dimitido cuando anunció su candidatura"" #UnaCataluñaParaTODOS

<U+0001F449> España se merecen un ministro que se enfoque en gestionar la crisis. https://t.co/Tb0j32Fnup"
"860","<U+26D4><U+FE0F> Basta de que la Generalitat piense más en el separatismo que en los ciudadanos.

<U+0001F34A> @InesArrimadas ""Preparen todo lo que está en sus manos para acelerar el proceso de vacunación"" #UnaCataluñaParaTODOS

<U+0001F449> El hospital de campaña de Sabadell es esencial para ese objetivo. https://t.co/lV00hQ0n5L"
"861","<U+274C> PSC y ERC están pensando más en salvar sus siglas que en salvar vidas.

<U+26A0><U+FE0F> @CarrizosaCarlos ""Se pelean en público pero en privado están preparando un tripartito"" #UnaCataluñaParaTODOS

<U+0001F5F3> El #14F se decide entre un cambio verdadero u otro tripartito. https://t.co/0R44B3wkq6"
"862","<U+0001F489> Necesitamos un protocolo claro de vacunación.

<U+0001F449> El político que se salte el orden debe dimitir o ser cesado.

<U+0001F34A> @CarrizosaCarlos ""Presentamos una propuesta en el Parlament, así como en el resto de España"" #UnaCataluñaParaTODOS https://t.co/DiZYaNvD9V"
"863","<U+0001F3E5>Queremos que se garantice que el hospital de campaña de Sabadell pueda ser reutilizado en la tercera ola y se active como centro de vacunación.

<U+0001F34A>@CarrizosaCarlos ""El año pasado el Govern saboteó su construcción. Exigimos que ahora faciliten el proceso"" #UnaCataluñaParaTODOS https://t.co/TmFFhkh9ff"
"864","<U+0001F34A> @InesArrimadas, @CarrizosaCarlos, @AnnaGrauArias y @JSolerCs atienden a los medios de comunicación desde Sabadell para hablar de #UnaCataluñaParaTODOS. 

<U+0001F51B> ¡No te lo pierdas!

<U+0001F4E1> Acompáñanos #EnDirecto https://t.co/uHmEkiIEwF"
"865","El aumento de casos de #COVID19 en Madrid nos lleva a un escenario de más restricciones a partir de mañana:

<U+0001F449><U+0001F3FC> Toque de queda a las 22h
<U+0001F449><U+0001F3FC> Cierre de hostelería y comercio a las 21h
<U+0001F449><U+0001F3FC> Recomendación de teletrabajo 
<U+0001F449><U+0001F3FC> Reuniones de 4 personas max.

Por favor, seamos responsables. https://t.co/YR7dsychjj"
"866","“El desarrollo de la Inteligencia Artificial debe ser absolutamente compatible con el cumplimiento de los derechos fundamentales”

<U+0001F58B> @susanasolisp escribe en @ElHuffPost sobre la digitalización del sistema judicial <U+0001F469><U+200D><U+2696><U+FE0F> <U+0001F468><U+200D><U+2696><U+FE0F> 

https://t.co/Trbi52Brle

https://t.co/t2UWjuMjVL"
"867","¡Enhorabuena @CarolinaMarin por este nuevo título!<U+0001F44F><U+0001F1EA><U+0001F1F8><U+0001F3F8><U+0001F3C6>

@CarolinaMarin conquista el #ToyotaThailandOpen2021 derrotando a la número 1 del mundo.

Gracias por llevar la marca <U+0001F1EA><U+0001F1F8> por el mundo y por transmitir los valores del deporte a nuestros jóvenes deportistas.

#VamosCaro <U+0001F4AA> https://t.co/kY0BoxafJv"
"868","<U+0001F9E1> ¡Nuestros afiliados son el corazón y el motor de Cs!

<U+0001F449> Y ahora podrán exhibir con orgullo su Carnet Naranja.

<U+0001F914>¿Y tú? ¿Ya tienes el tuyo? Accede a nuestra web y descárgalo.

#SomosCiudadanos https://t.co/SahOVaTr8R"
"869","<U+0001F1EA><U+0001F1FA> El Área de Internacional de @SantiagoSauraCs está coordinando la estrategia para los fondos europeos

<U+0001F449><U+0001F3FC>Mientras durante 7 años el Gobierno de España solo ejecutó el 33% de los fondos, desde @Madrid sí lo vamos a ejecutar

<U+0001F4FD> Lo cuenta @begonavillacis https://t.co/oWDzlxTDts"
"870","Tenemos capacidad para continuar vacunando, pero esta semana no hemos recibido ni la mitad de lo esperado. Hemos tenido que interrumpir el proceso para reservar 25.000 vacunas y emplearlas este lunes en la 2ª dosis de residencias. Necesitamos más vacunas.
https://t.co/Eyszq4T3lN"
"871","En el  #DíaInternacionalEducación me siento increíblemente afortunada de ser profesora y Portavoz de Educación y Universidades. Poder batallar para que los jóvenes tengan un  futuro mejor, aunque algunos lo pongan difícil, es un gran reto . Felicidades los docentes"
"872","<U+0001F44B> #BuenosDías.

<U+0001F914> ¿Quieres alucinar igual que @JRBauza?

<U+0001F51B> ¡No te pierdas las intervenciones de nuestros @JovenesCs!

<U+0001F449> Echa un vistazo al HT #TorneoDeOratoriaCs https://t.co/WnQTkWnnuW"
"873","""Esto es muy sencillo. Hay un protocolo, hay unas normas y debemos cumplirlas. Los políticos debemos ser los primeros en ser ejemplares y transparentes: Quien se lo salte, a la calle”
#VacunaSinPrivilegios 

https://t.co/qZDMvd1Lkk"
"874","Mi más enérgica condena y denuncia hacia los ataques que han sufrido @eajpnv y @socialistavasco en Gipuzkoa

Frente a los intolerantes, violentos y totalitarios, vengan de donde vengan, no daremos un paso atrás, ni miraremos hacia otro lado 

https://t.co/ijN4XOu4e1"
"875","<U+270C><U+FE0F>Si la Catalunya que te han vendido todo este tiempo te huele a chamusquina, no te resignes...cámbiala! https://t.co/dBvPB7sZwL"
"876","Del ""España nos roba"" al ""España nos mata"". Los populistas de todo el mundo basan su discurso en la confrontación y el desprecio al Estado de Derecho. Y ya advierten que esta vez, si ganan, la CUP entrará en el Govern. Catalans! Tinguem-ho present el 14F!
https://t.co/iKlvbZvWLY"
"877","<U+0001F534> Desde mañana, en la @ComunidadMadrid entran en vigor nuevas medidas excepcionales para luchar contra el #COVID19. 

<U+0001F449> Movilidad nocturna limitada desde las 22 horas  
<U+0001F449> Reuniones sociales y aforos más reducidos
<U+0001F449> Recomendación de teletrabajo

Ante todo, #responsabilidad https://t.co/5UpgkUNfP6"
"878","<U+0001F44B> #BuenosDías y #FelizDomingo.

<U+2705> Seguimos trabajando para salvar vidas y empleos.

<U+0001F34A>Hemos presentado un plan de #ConfinamientoInteligente para gestionar la respuesta ante la tercera ola de #COVID19. 

<U+0001F637> Estamos a tiempo de evitar un descontrol absoluto de contagios. https://t.co/JrVanUzQqB"
"879","Desde 2003 a 2010 el Govern tripartito de PSC, ERC e ICV endureció las multas lingüísticas a los comercios.

Actualmente el PSC riega con subvenciones a esta entidad desde donde gobierna, como la Diputación de Barcelona. 

Nada ha cambiado. https://t.co/E5QeaQs9P1"
"880","<U+270C><U+FE0F>Bon dia, Sabadell. Bona pell! Hi vaig viure tants anys...En julio pasado la buena gente de @Societatcc y amigos como #LosBallesteros, @SergiFidalgo o #JosepAche nos acompañaron en la presentación de mi #Girona de  #Galdós...Hoy volveré con @InesArrimadas y @carrizosacarlos...<U+0001F9E1> https://t.co/4gbLjPM4xB"
