"","x"
"482","https://t.co/c43CCMy8Th"
"483","Otra vez castigando a los ricos:

Primero dijeron que las mascarilla no eran necesarias, después que las quirúrgicas eran las apropiadas, y ahora, que las FFP2 ó FFP3

<U+0001F449>Recordemos que Sánchez decidió NO BAJAR EL IVA de estas mascarillas pese a haberlo solicitado los @populares https://t.co/uERhvBB0Cb"
"484","El Gobierno desprecia a las CCAA y al Parlamento en el reparto de los fondos europeos. Elige opacidad y clientelismo en vez de aceptar nuestra propuesta de una autoridad independiente para gestionar unas ayudas que acabarán pagando nuestros hijos y nietos.
https://t.co/q3MqzuBjEp"
"485","El Gobierno tiene la responsabilidad de cogobernar y llevar a cabo una estrategia común con las CC.AA. 

<U+0001F534> No es que parezca que Sánchez haya dejado el timón, si no que ya se ha bajado del barco. Tiene que salir del búnker.

<U+0001F4FA>@montesinospablo en @101tvMalaga https://t.co/CLsG0648Kz"
"486","Illa tendría que haber dimitido cuando anunció su candidatura.

Se fue a Barcelona, ha dado ruedas de prensa y mensajes incluso desde sedes institucionales.

Sánchez tiene que comparecer en rueda de prensa extraordinaria y anunciar que le cesa.

<U+0001F4FA>@montesinospablo en @101tvMalaga https://t.co/soX4voc8p7"
"487","<U+2753> Dos preguntas muy claras:

<U+0001F449><U+0001F3FC> ¿Está el Gobierno dejando de tomar alguna decisión porque electoralmente no le conviene?

<U+0001F449><U+0001F3FC> ¿Está impidiendo que lo hagan algunas CC.AA. porque al candidato Illa no le vienen bien?

<U+0001F4FA> @montesinospablo en @101tvMalaga https://t.co/P7jawboiwb"
"488","<U+0001F4FA> A partir de las 12:45h., @montesinospablo será entrevistado en @101tvMalaga.

Podrás seguir la entrevista a nuestro vicesecretario de Comunicación desde aquí<U+0001F449><U+0001F3FC> https://t.co/BRrdUZZ8Df https://t.co/kPAglllDlu"
"489","Exigimos un Plan Nacional de Vacunación preciso y conocido para que los ciudadanos y las CCAA sepan a qué atenerse. La clave es un plan claro, que lleguen las vacunas y que no se distribuyan con criterios políticos. @LasMananas_rne https://t.co/jy0OA4HFGg"
"490","""Los españoles se dan cuenta de que este Gobierno que es más comunista que socialista está debilitando a España nacional e internacionalmente"".

<U+0001F449>Las tendencias de las encuestas demuestran que puede haber una victoria del Partido Popular sobre el PSOE.
<U+0001F4FA> @carlositurgaiz https://t.co/HlJ7WgIAPV"
"491","""Hemos presentado varios proyectos para apoyar al Gobierno, como el Pacto Cajal, y lo que ha hecho el Gobierno es mirar para otro lado"".

""La reforma constitucional que pretenden Sánchez y sus socios conllevaría acabar con la actual Constitución"".

<U+0001F4FA>@carlositurgaiz https://t.co/xtD3ZAf5Z6"
"492","¿No será que si el ministro Illa toma decisiones para hacer frente a la pandemia con medidas duras esto afecta al candidato Illa?

Por este conflicto de intereses estamos pidiendo desde hace semanas su dimisión. 

<U+0001F4FA> @cucagamarra en #LaHoraGamarra https://t.co/Kv91fNWC72"
"493","""Illa es el alumno aventajado de Sánchez. Pondrán sus votos al servicio de un tripartito<U+0001F449><U+0001F3FC> no olvidemos que Illa ya ha formado parte de uno y ha sido el negociador para garantizar la presidencia de Sánchez con el apoyo de los independentistas"".

<U+0001F4FA> @cucagamarra en #LaHoraGamarra https://t.co/uflWvGXtd8"
"494","<U+0001F195> Nueva edición de nuestro Podcast #ActivemosEspaña<U+0001F449> Sánchez, desaparecido; Illa, sin dimitir.

¡No te lo pierdas, escúchalo en todas las plataformas! <U+0001F60A>
<U+0001F3A7> https://t.co/U7GGc6eheK
<U+0001F50A> https://t.co/49AotMi2Fa
<U+25B6> https://t.co/GOmseNfCRA
<U+0001F399> https://t.co/m4Awp6BgYZ https://t.co/yPPlijG1wz"
"495","""El PSOE no quiere tomar ninguna decisión que le pueda quitar votos"".

<U+0001F534> No toman medidas y nos trasladan que estemos tranquilos cuando ayer nos han dicho que la cepa británica será dominante cuando decían que iba a ser ""marginal"".

<U+0001F399> @anapastorjulian en @LasMananas_rne"
"496","“Este Gobierno se ha saltado todas las líneas rojas. Si no se atienden peticiones como las de Castilla y León se hace por motivos electorales y todos los ciudadanos lo están viendo. No se puede ser juez y parte”.

<U+0001F399> @anapastorjulian en @LasMananas_rne"
"497","“Debería de haber un plan de vacunación total como pedimos en diciembre, con las distintas fases y con prioridades conocidas para que la gente lo tuviera claro. Sin ese plan la vacunación es desigual”.

<U+0001F449><U+0001F3FC> La vacuna es la única esperanza.

<U+0001F399> @anapastorjulian en @LasMananas_rne"
"498","<U+0001F4FA> Esta mañana, a las 09:15h., @carlositurgaiz tomará un café con @EuprepioPadula en @telemadrid.

No te pierdas la entrevista, en directo, aquí<U+0001F449><U+0001F3FC> https://t.co/Aip8kOwWcx https://t.co/8GvSgJcEXg"
"499","<U+0001F4FB> En unos minutos, @anapastorjulian estará en los micrófonos de @LasMananas_rne.

No te pierdas la entrevista a nuestra vicesecretaria de Política Social<U+0001F449><U+0001F3FC> https://t.co/jfY5yzqxOE https://t.co/iZMMwpnvDf"
"500","Buenos días y #FelizViernes a todos <U+2615><U+FE0F>

Esta es nuestra agenda para hoy<U+0001F449><U+0001F3FC> https://t.co/3quq6ixg6u https://t.co/gNtVOwpCJW"
"501","El PSOE vota en contra del punto donde pedimos reconocer en la UE a Guaidó como presidente interino legítimo de Venezuela. Ha elegido sumarse a la extrema izquierda e independentistas.

Sánchez debe clarificar, cuanto antes y con total nitidez, cuál es la postura del Gobierno. https://t.co/zQgf9zGiJE"
"502","<U+0001F4BB>Nuevo webinar<U+0001F449><U+0001F3FC> ""COVID-19 y vacunas: sin plan y sin Gobierno"".

<U+0001F534>Con más de 860 fallecidos en los dos últimos días, tenemos un presidente ausente que no coordina, un ministro de Sanidad centrado en su futuro en vez de en el de los españoles y 17 planes de vacunación distintos. https://t.co/QVNId8rYbb"
"503","El capitán del barco es el primero que ha huido. Sánchez está en Babia en plena pandemia con 83.000 muertos y 5 millones de desempleados. 
Está muy ocupado en los líos de su Gobierno que defiende a Puigdemont, oculta la reforma de las pensiones y purga al Consejo de Transparencia https://t.co/PVOVcAe57W"
"504","El excandidato anuncia que el candidato dejará de ser ministro a tiempo parcial.

Es decir, Iceta ha pasado de ser portavoz del PSC a portavoz del Gobierno.

A ver si entre tanto lío hay alguien que se preocupe por la salud de los españoles.
https://t.co/D5hdf75m4X"
"505","Es una frustración ver que el Gobierno nos impide trabajar con herramientas que necesitamos para paliar la pandemia, como la ampliación del toque de queda que piden los expertos. Ni gestiona ni deja gestionar"
"506","El consejero Ayerdi no puede ni debe seguir un minuto más en el Gobierno de #Navarra. Debería haber sido cesado la legislatura pasada, cuando destapamos el “caso Davalor”, pero entonces le protegió Barkos y ahora lo hace Chivite. https://t.co/eoqYung3T4"
"507","<U+0001F534> El PSOE ya no se esconde ni disimula y vota a favor del acercamiento de presos de ETA en Navarra.

<U+0001F534> Los PGE tenían un precio y lo pagan sin ponerse colorados para mantener al ausente en Moncloa.
https://t.co/YsJDh64MXI"
"508","Hoy me he reunido con el @ppdecanarias y con la alcaldesa de Mogán, Onalia Bueno. El Gobierno debe dar soluciones y explicaciones inmediatas ante el caos generado por la inmigración ilegal en #GranCanaria. Esta en juego la paz social. https://t.co/0VSGkwXbaA"
"509","Europa con la democracia. 

@jguaido es el único presidente de Venezuela. 

https://t.co/e87FBI9grM"
"510","“No quiero una España de extremos. Quiero presidir España para solucionar los problemas de los españoles, no para crearlos como hace este Gobierno.""

<U+0001F449> @pablocasado_ en @DebatAlRojoVivo #casadoarv https://t.co/0eQHxGTXLB"
"511","“La @CasaReal ha hecho un ejercicio de #transparencia que ya podía tener Moncloa, que acaba de purgar el Consejo de Transparencia porque quiere publicar con qué amigos se ha ido Sánchez de vacaciones.""

<U+0001F449> @pablocasado_ en @DebatAlRojoVivo #casadoarv https://t.co/ncBavTcHHZ"
"512","“Un presidente de Gobierno que en plena pandemia dice que su agenda es tan ideológica no está en la realidad de la gente.""

<U+0001F449> @pablocasado_ en @DebatAlRojoVivo #casadoarv https://t.co/lNM6kFZiCN"
"513","“La clave es dar un margen a las autonomías dentro de un plan nacional, con una responsabilidad y un liderazgo que tiene que tener el presidente del Gobierno ¿Dónde está? Ha salido huyendo.""

<U+0001F449> @pablocasado_ en @DebatAlRojoVivo #casadoarv https://t.co/p7R2homfsx"
"514","#CasadoARV pide al resto de partidos que tomen nota tras la dimisión del consejero murciano: ""La ejemplaridad que exijo es muy clara"" https://t.co/FwPLsSdTkC"
"515","Sobre el confinamiento y toque de queda: ¿Estaría dispuesto @pablocasado_ a apoyar un plan para que las CCAA tuvieran más margen?



<U+0001F449> “No solo ahora, lo propuse en mayo. ¿Por qué no lo ha hecho el Gobierno?”

@DebatAlRojoVivo #casadoarv https://t.co/OYlkKYYm0n"
"516","“En el PP no toleramos irregularidades en materia de gestión pública ni de presupuesto, y queremos dar un paso más hacia la ejemplaridad. Solo pido que todos los partidos hagan lo mismo.”

<U+0001F449> @pablocasado_ en @DebatAlRojoVivo #casadoarv https://t.co/DKtL9BGhq9"
"517","<U+0001F449> @pablocasado_ le explica a Ferreras quién tiene la competencia del plan de vacunación en España: “el ministro de Sanidad, que en la tercera ola ni está ni se le espera.” @DebatAlRojoVivo https://t.co/NglEGUB6Ko"
"518","“Illa ha estado más pendiente del PSC que de las PCR, de los votos que de las vacunas.""

<U+0001F449> @pablocasado_ en @DebatAlRojoVivo https://t.co/zeyMGar5c5"
"519","“Tezanos ha dicho claramente que las encuestas son para mover estados de ánimo, podía tener un poco más de pudor a la hora de elegir la fecha para el CIS…”

<U+0001F449> @pablocasado_ en @DebatAlRojoVivo https://t.co/LsLhao31cm"
"520","“En la mesa de Partidos, pedimos a la Generalitat que se nos dieran los datos epidemiológicos y censales, porque la decisión era difícil sin ellos. Le diría a los partidos de Cataluña que confíen en la Justicia.""

<U+0001F449> @pablocasado_ en @DebatAlRojoVivo https://t.co/06XW6P56Sd"
"521","Oh! el 20% de andorranos en el censo de las catalanas. <U+0001F9D0>

Negligente Ministro con los españoles pero diligente candidato con los votantes andorranos. Dimisión!

Salvador Illa revende 30.000 vacunas a Andorra donde viven 13.937 catalanes con derecho a voto https://t.co/fov5iYO0ci"
"522","@sanchezcastejon no respeta la propiedad privada y maneja los fondos públicos como si fueran suyos. La regulación de los desahucios y la oscura gestión de los fondos europeos son los últimos ejemplos de un Gobierno que está llevando a la ruina a muchos españoles. @populares"
"523","<U+0001F4FA> A partir de las 12:50h., no te pierdas la entrevista a @pablocasado_ en @DebatAlRojoVivo.
 
<U+0001F449> Síguelo en directo aquí: https://t.co/eMhVEamtOU https://t.co/msZfkJS4Ph"
"524","Sánchez, enemigo número uno de la transparencia. 

Purga el Consejo de Transparencia para impedir que le siga investigando, informa ABC. 

Exigimos la comparecencia urgente del responsable del organismo en el Congreso. 

Los españoles se merecen un Gobierno que diga la verdad. https://t.co/Y1ViPhjNvq"
"525","¡Ahora serás tú el que no pueda dormir!

<U+0001F631>Sánchez e Iglesias deciden que cualquier delincuente te puede arrebatar tu vivienda

¡El cacareado progresismo de Sánchez era esto! https://t.co/vBB5wzeUUu"
"526","Llega el control al Consejo de Transparencia para tapar sus abusos con lo público.

Pedimos la urgente comparecencia del Presidente del Consejo para que explique sus purgas.

Sánchez «asalta» Consejo Transparencia para frenar la investigación de amiguismos https://t.co/gUy46Yn13I"
"527","A) Ya sabemos que Pablo Iglesias se emociona con las agresiones a la Policía.

B) Isa Serra fue nombrada portavoz después de su condena por atentar contra la Policía.

C) Puede que Alberto Rodríguez esté haciendo méritos para ascender en Podemos.

https://t.co/ftr0euB7mw"
"528","El electoralismo y la irresponsabilidad del PSOE no conocen fronteras.

<U+0001F534> @salvadorilla tiene que dimitir.

https://t.co/9bHermSNpW"
"529","Si molestas a “Su Persona”, ¡a la calle!

Así se las gasta Sánchez:
No da explicaciones al Congreso
Miente sin rubor a los españoles
Y si #Transparencia osa exigirle lo legalmente obligatorio... los fulmina

#mentiras #soberbia #arrogancia https://t.co/cSypLtyMMD"
"530","Los daños colaterales de un Gobierno frankenstein. Explosiona en directo, en cualquier momento, mientras los españoles no encuentran soluciones a sus problemas diarios. 

https://t.co/Nnshy2HnVT vía @OndaCero_es"
"531","Gracias al PP se ha aprobado en el Parlamento Europeo el informe para mejorar la euroorden y que los delitos cometidos en la UE sean penados en cualquier país miembro. 
Entre otros, servirá para evitar la impunidad de quienes ataquen nuestra integridad constitucional. https://t.co/BN9TkgnimE"
"532","<U+2600> Muy buenos días y #FelizJueves a todos.

Esta es nuestra agenda para hoy <U+0001F449>  https://t.co/BMvEOmkwn7 https://t.co/OoLcizH9AM"
"533","""Con Biden, vemos con esperanza que Estados Unidos vuelva al multilateralismo, a la OMS y a la lucha contra la pandemia, y que lo podamos hacer juntos, porque tenemos muchos desafíos por delante que podemos hacer juntos Europa y Estados Unidos"".

<U+0001F4FA> @DolorsMM en @Lanoche_24h https://t.co/3Tl32xg6PG"
"534","Gran noticia. Aprobamos en el Parlamento Europeo el informe de aplicación de la euroorden. Una propuesta del PP, del eurodiputado @FZarzalejos.

Ampliamos los delitos y evitaremos la impunidad de aquellos que ataquen la integridad constitucional de un país miembro de la UE. https://t.co/w2YzaWdFZf"
"535","<U+0001F4FA> A las 00:15h. será entrevistada @DolorsMM en @Lanoche_24h 

<U+0001F447> Podrás seguir la entrevista en directo a través de este enlace <U+0001F447>
https://t.co/968Fwb3s6x https://t.co/4c1XfgWL8H"
"536","Aprobado en el Parlamento Europeo @Europarl_ES el informe para mejorar el funcionamiento de la #Euroorden. https://t.co/xZyQxoBDlP"
"537","""El discurso que ha hecho Biden ha sido muy conciliador, llamando a curar las heridas y a recuperar el alma de América"". 

""Es el discurso que tanto América como el resto del mundo quería escuchar"".

<U+0001F449> @MargalloJm en @Lanoche_24h https://t.co/lAuWHMGnrP"
"538","<U+0001F4FA> A las 23:10h. será entrevistado @MargalloJm en @Lanoche_24h 

<U+0001F447> Podrás seguir la entrevista en directo a través de este enlace <U+0001F447>
https://t.co/968Fwb3s6x https://t.co/pe8psf6DVs"
"539","Cuando el diálogo ni es sincero ni busca el bien común, se acaba como ERC, Jxcat y ahora PSC: a navajazo (político) limpio. 
Carecen de palabra. No te puedes fiar de ellos. Sólo pactan el poder y al día siguiente a matarse entre ellos."
"540","<U+0001F4FA> Mañana a las 12:50h. será entrevistado @pablocasado_ en @DebatAlRojoVivo 

<U+0001F447> Podrás seguir la entrevista en directo a través de este enlace <U+0001F447>
https://t.co/eMhVEamtOU https://t.co/7Ppux6m5D2"
"541","Enhorabuena a @JoeBiden por su investidura como presidente de Estados Unidos. Confío en que refuerce el vínculo atlántico, la cooperación con la Unión Europea, y la relación bilateral con una Nación amiga y aliada como España."
"542","¿Es esto “estar al 101% centrado en la pandemia y en derrotar a la tercera ola”? NO

El virus descontrolado, con récord de contagios y el candidato-ministro se dedica a grabar vídeos.

Los españoles no son la prioridad de un ministro a tiempo parcial. Dimisión o cese, elijan! https://t.co/CruFELWM4W"
"543","Mi más sentido pésame y afecto a los familiares de los fallecidos en la explosión y mi deseo de recuperación a los heridos.
Quiero reconocer su entrega al personal sanitario y de emergencias de @MADRID y al alcalde @AlmeidaPP_ como le he transmitido personalmente."
"544","<U+27A1><U+FE0F> El presidente del Gobierno está desaparecido, tiene que ir al Parlamento y dar la cara.

<U+27A1><U+FE0F> Pedimos que haya un plan, no 17, para luchar contra esta ola expansiva.

<U+0001F447> @anapastorjulian <U+0001F447> https://t.co/bmd9pwduxg"
"545","<U+0001F6A8> El informe del ministro Escrivá con el que pretendía recortar las pensiones mientras los altos cargos del Gobierno y la inversión en autopropaganda no hacen más que subir SÍ existió. 

Todos los días mienten y todos los días les ""pillan"".
https://t.co/FvAM8H7YQ1"
"546","<U+0001F4A1> Os dejamos el registro de la Proposición de Ley para la reducción de la factura eléctrica anunciada ayer por el secretario general del PP, @TeoGarciaEgea.

Todo el texto, aquí<U+0001F449><U+0001F3FC>https://t.co/3q94sG3UpZ https://t.co/ZiwwtaJrN1"
"547","Sigo con preocupación la información sobre la explosión en la calle Toledo de Madrid, que nos ha dejado sobrecogidos. 
A la espera de conocer el alcance y con el deseo de que no haya personas afectadas, mi agradecimiento a los bomberos y a la policía que trabajan en la zona. https://t.co/vy5QRKHX4N"
"548","Pendientes de la explosión que se ha producido hace minutos en la calle Toledo de #Madrid. 

@ComunidadMadrid, coordinada y a disposición de @MADRID."
"549","<U+0001F534> ""En el Consejo Interterritorial que se celebra hoy, tras dejar a las CCAA a su suerte, pedimos que haya UN plan para luchar contra esta ola expansiva"".

<U+0001F534> ""Necesitamos un plan de vacunación, no diecisiete<U+0001F449><U+0001F3FC> hay que tener criterios comunes y compartidos"".

<U+0001F4FA> @anapastorjulian https://t.co/ft9rc7RsPC"
"550","<U+0001F534>""Sánchez está desaparecido. Tenemos una tercera ola explosiva y tiene que ir al Parlamento, ponerse al frente y dar la cara"".

""España necesita un ministro de Sanidad<U+0001F449><U+0001F3FC> no podemos tener a Illa, que es candidato por la mañana y ministro por la tarde"".

<U+0001F4FA> @anapastorjulian https://t.co/Tr7NRvXpEq"
"551","""En la reunión mantenida con @pfizer_spain, @pablocasado_ ha reiterado que ha ofrecido a Sánchez de un Pacto de Estado por la innovación y la ciencia"". 

<U+0001F4C8> Apostamos por invertir más de un 2% del PIB en I+D+i

<U+0001F449><U+0001F3FC> @anapastorjulian https://t.co/1YPAQEE8HV"
"552","Un Zendal y cuarto. https://t.co/jjgYhr1qO1"
"553","Me reúno con el presidente de @pfizer_spain para conocer de primera mano la situación en la fabricación de la vacuna.
La colaboración público-privada es fundamental para combatir el Covid y reitero mi propuesta a Sánchez para un pacto por la investigación que reciba el 2% del PIB https://t.co/DhO6Mvcx9J"
"554","El “Gobierno de la Transparencia”:

<U+0001F449><U+0001F3FC>Cierra el Portal de Transparencia
<U+0001F449><U+0001F3FC>No responde a los requerimientos del Consejo de Transparencia y Buen Gobierno y oculta información
<U+0001F449><U+0001F3FC>Fulmina a miembros del Consejo que le piden explicaciones.

Esto es Sánchez...<U+0001F925>
https://t.co/hcorGKJVYi"
"555","<U+0001F534> El Gobierno de Zapatero decía que se aprende economía en 2 tardes.
Sánchez demuestra que el PSOE no aprende nada de economía ni en 20 años.

Lo que sí saben es mentir. https://t.co/FpUaQYsNtD"
"556","<U+0001F535> Propuestas frente a excusas:

<U+0001F4A1> Presentamos una propuesta para que millones de familias vean reducida su factura de la luz de forma inmediata.

https://t.co/OxQhdAaoFJ"
"557","“Los comunes hablan de exiliados y presos políticos. Y es una vergüenza que el vicepresidente del Gobierno compare a exiliados de una dictadura con presuntos delincuentes. Debería rectificar y pedir perdón a quien sí ha sufrido el exilio.”

<U+0001F449> @Lroldansu en @EspejoPublico https://t.co/QeQtvbWSCi"
"558","“El PP es el único partido que planta cara al separatismo, pero también al sanchismo ahora que el procés se ha trasladado al Congreso de los Diputados.”

<U+0001F449> @Lroldansu en @EspejoPublico https://t.co/ss2PW8ySlt"
"559","“El Govern ha primado las encuestas a los datos de contagios y fallecidos. Debería asumir la responsabilidad por no garantizar la seguridad sanitaria ni la seguridad jurídica de las elecciones en Cataluña.” 

<U+0001F449> @Lroldansu en @EspejoPublico https://t.co/udKaNnpEs0"
"560","<U+0001F4FA> A partir de las 9:45h., @Lroldansu será entrevistada en @EspejoPublico.

<U+0001F449> Podrás seguir la entrevista en directo aquí:
https://t.co/40ixpMeepC https://t.co/vaoam1rMgU"
"561","Comenzamos el año como lo terminamos. @sanchezcastejon y su gobierno nos mienten. Sus previsiones son irreales, su relación con Bruselas oscurantista y los datos de empleo cada vez peores. Somos los últimos de la cola. Cuando van a rendir cuentas? @populares #activemosEspaña"
"562","<U+0001F4C4> Denunciamos la falta de información y transparencia del ministro Planas con las Comunidades Autónomas.

https://t.co/IdDW4P8aN2"
"563","Enhorabuena @pololikashvili por tu reelección al frente de la @UNWTO #OMT. Mis mejores deseos en esta nueva etapa, en la que tenemos que apoyar al sector turístico bajando impuestos y ampliando las ayudas directas a las empresas afectadas por la pandemia."
"564","""Bajar los impuestos sería una buena manera de poder bajar la factura de la luz, más en esta situación térmica. Sería importante, además, para bajar los costes de producción de nuestras empresas y darles más competitividad"".

<U+0001F399><U+FE0F> @erodriguez_2019 en @_RADIOCADENA"
"565","""El cuadro macroeconómico que presenta el Gobierno está absolutamente desfasado y las previsiones de gasto son irreales. Los PGE de Sánchez nacen muertos"".

""Los brotes verdes no sé dónde los pueden ver y no nos dan ninguna información"".

<U+0001F399><U+FE0F> @erodriguez_2019 en @_RADIOCADENA"
"566","""Estamos experimentando un crecimiento de la deuda exponencial. Lo que está haciendo el Gobierno es llevar a cabo una actuación muy irresponsable; hay que actuar de manera decidida y coyuntural"".

<U+0001F399><U+FE0F> @erodriguez_2019 en @_RADIOCADENA"
"567","<U+0001F4FB> Comenzamos el día con la entrevista a @erodriguez_2019 en @_RADIOCADENA.

Podrás escucharla, a partir de las 08:15h., aquí<U+0001F449><U+0001F3FC> https://t.co/VuUeHKTVnj https://t.co/kc8zemkrNV"
"568","Buenos días y #FelizMiércoles a todos <U+2615>

Esta es nuestra agenda para hoy<U+0001F449><U+0001F3FC> https://t.co/3quq6ixg6u https://t.co/p8mgfyIyBn"
"569","Hoy entra en vigor la Ley Celaá que ataca la libertad y la calidad educativa, y el español vehicular.
La recurriremos al Constitucional y a la UE, y la derogaremos al llegar al Gobierno.
Donde gobernamos defendemos la libertad de elección de colegio público, concertado o especial https://t.co/5rmCHnIt4f"
"570","""El sector de la hostelería está fuertemente dañado y hay que darle ayudas"". 

""Tiene que haber un Plan Nacional que diga exactamente hasta dónde pueden tomar decisiones las comunidades autónomas"".

<U+0001F4FA> @anapastorjulian en @Lanoche_24h https://t.co/nlMPU7e5jm"
"571","""Un ministro de Sanidad, en plena pandemia, y esto no ocurre en ningún lugar, no puede ser candidato a unas elecciones"".

<U+0001F4FA> @anapastorjulian en @Lanoche_24h https://t.co/SBiOrpT5BF"
"572","""Hemos pedido un Plan Nacional para luchar contra la pandemia y que la máxima autoridad sea el ministro de Sanidad, porque quien tiene que tomar decisiones es la autoridad sanitaria del país"".

<U+0001F4FA> @anapastorjulian en @Lanoche_24h https://t.co/Bh3M3EBtMi"
"573","“Tenemos a un ministro más pendiente de las elecciones catalanas que de lo que realmente importa hoy, por eso hemos pedido el cese del ministro Illa”.

<U+0001F399> @montesinospablo en @rne"
"574","“Para las elecciones catalanas tenemos al mejor candidato posible, que es @alejandroTGN, y que además habla de lo que realmente importa a los catalanes”.

<U+0001F399> @montesinospablo en @rne"
"575","“Sánchez debe dar la cara y amparar a las CC.AA., que necesitan a un Gobierno de España que tome el timón de mando”.

<U+0001F399> @montesinospablo en @rne"
"576","<U+0001F4FA> A las 22:00h. será entrevistada @anapastorjulian en @Lanoche_24h 

<U+0001F447> Podrás seguir la entrevista en directo a través de este enlace<U+0001F447>
https://t.co/968Fwb3s6x https://t.co/HBY7Rb8Kb1"
"577","<U+0001F4FB> A las 22:00h. será entrevistado @montesinospablo en @rne  

<U+0001F447> Podrás seguirlo en directo a través de este enlace<U+0001F447>
https://t.co/jfY5yzI9de https://t.co/EBQLgUWJRD"
"578","Ante los alarmantes datos de esta tercera ola ¿Dónde está el presidente del Gobierno? ¿No era una guerra contra el virus? 

¿Qué hace el general escondido en el búnker mientras los presidentes autonómicos dan la batalla? https://t.co/xm23dxEdd3"
"579","Es una buena decisión que el Gobierno haya atendido nuestra reclamación de declaración de zonas afectadas gravemente por el temporal Filomena. Ahora es necesario que las ayudas a los más necesitados lleguen con prontitud."
"580","<U+0001F535> Presentamos hoy una Proposición de Ley para reducir al 0% los impuestos sobre el valor de la producción de la energía eléctrica. Se puede hacer de forma inmediata y abarataría el coste de la luz para miles de hogares.

<U+0001F449> @TeoGarciaEgea https://t.co/vb6gjLyJBG"
"581","La vacunación masiva contra el coronavirus debe ser otro éxito europeo. https://t.co/1mCOGqaX4w"
"582","<U+0001F5E3> Reclamamos que Sánchez comparezca en el Congreso para explicar su plan contra el virus y el cese inmediato de Illa, que no puede ser ministro y candidato a la vez https://t.co/q30dZY0aQA"
"583","“La Ley Celaá nace sin consenso y con un enorme rechazo social. Que una ley educativa se tramite durante el estado de alarma, sin contar con expertos ni la comunidad educativa, es tremendo. Es el suspenso general de la política educativa del Gobierno.”

<U+0001F449> @TeoGarciaEgea https://t.co/EphN0i5VJI"
"584","“El Gobierno pone en peligro los fondos de reconstrucción con su actitud. No dicen la verdad en España ni en Bruselas, la historia se repite con el PSOE.""

Reclamamos en el Congreso un fondo de 50.000 mill.€, un #PlanDeChoque fiscal, y ampliación de los ERTE.

<U+0001F449> @TeoGarciaEgea https://t.co/foVeNkPTTH"
"585","“No hay propaganda de Moncloa que tape los terribles datos económicos que sufre España, y la respuesta del Gobierno de Sánchez es subir los impuestos, una receta que no está aplicando ningún país de nuestro entorno.” 

<U+0001F449> @TeoGarciaEgea https://t.co/GtNMm55Tjc"
"586","“Sánchez debe cesar a Illa, que está contando votos cuando debería estar contando vacunas. Igual que los sanitarios están al 100% el ministro no puede estar el 50%.

Sánchez pone, una vez más, sus intereses políticos por encima de la salud de los españoles.”

<U+0001F449> @TeoGarciaEgea https://t.co/10TswLGowX"
"587","“Sánchez desaparecido, Illa en campaña y la tercera ola descontrolada. 

¿Van a poner una pegatina del Gobierno también en las estadísticas de récord de contagios, en la factura de la luz, en las colas del paro o en los PGE obsoletos?""

<U+0001F449> @TeoGarciaEgea https://t.co/jVgppjBwNU"
"588","“Reclamamos al Gobierno una estrategia nacional con todas las Comunidades Autónomas, en lugar de atacar a las gobernadas por el PP. Es urgente garantizar la vacunación y frenar los contagios y fallecimientos.”

<U+0001F449> @TeoGarciaEgea https://t.co/ost2rDUCVc"
"589","<U+0001F534> “Solicitamos la comparecencia del presidente del Gobierno ante el récord de contagios y el incremento de fallecidos por #COVID. Que explique por qué deja abandonados a los presidentes autonómicos y a los sanitarios.”

<U+0001F449> @TeoGarciaEgea https://t.co/jQkSrDxdQj"
"590","“Reclamamos un pacto de Estado por la Energía porque necesitamos una transición justa, inteligente y consensuada. El Gobierno necesita menos enchufes y más electricidad.“

<U+0001F449> @TeoGarciaEgea https://t.co/AYpWeKv2mo"
"591","<U+0001F449> @TeoGarciaEgea envía un mensaje de apoyo a los afectados por el temporal #Filomena y agradece a quienes con su trabajo, esfuerzo y solidaridad ayudan a volver a la normalidad. 

""Era necesario que el Gobierno aprobara la declaración de zona catastrófica cuanto antes."" https://t.co/lhxZImUNy2"
"592","<U+0001F534> EN DIRECTO: @TeoGarciaEgea ofrece una rueda de prensa tras el Comité de Dirección del PP https://t.co/p7rlXc7ukv"
"593","<U+0001F535> A partir de las 13:00h., @TeoGarciaEgea ofrece una rueda de prensa tras el Comité de Dirección del PP.

<U+0001F4E1> Síguelo en directo en nuestras redes y en https://t.co/MVt7JTx7fY https://t.co/W5HIdy1jNp"
"594","Esto es lo que propone @PODEMOS para España <U+0001F447> https://t.co/zkmloxCkHT"
"595","<U+0001F4C4> Solicitamos la comparecencia del ministro de Sanidad, Salvador Illa, ante la Comisión de Sanidad, para dar explicaciones sobre la evolución del Plan de Vacunación y las medidas a adoptar para garantizarlo ante el anuncio de disminución de producción de la vacuna Pfizer. <U+0001F447> https://t.co/wBhhKrHLE8"
"596","Hoy entra en vigor la Ley Celaa, ley que impone la mediocridad por norma, atropella las libertades educativas,ningunea al profesorado, suprime la educación especial, aleja la formación humanística y científica, rompe el sistema educativo.Un trofeo para este gobierno radical."
"597","Entra en vigor, con gran rechazo social, una Ley contra la Libertad, la vertebración de un país y el futuro de los jóvenes, abocándolos a la mediocridad.

Reiteramos el compromiso donde gobernamos, trabajamos en su recurso al TC y en una Ley de consenso.
 https://t.co/tDqLLrTKkX"
